latitude,longitude
22.247412,114.155597
22.250544,114.150004
22.237813,114.195998
22.21962,114.213192
22.270293,114.128581
22.217131,114.213121
22.244641,114.155787
22.237858,114.193772
22.24177,114.187109
22.227308,114.198586
22.263494,114.128197
22.262171,114.13096
22.251502,114.184365
22.273239,114.124882
22.272455,114.122004
22.229662,114.254827
22.233523,114.199294
22.219003,114.212657
22.217436,114.216015
22.248781,114.149202
22.237714,114.199477
22.251716,114.192951
22.219802,114.206853
22.221831,114.211233
22.250375,114.149207
22.269831,114.130509
22.259781,114.136659
22.249034,114.168621
22.247675,114.158658
22.249556,114.156312
22.238539,114.189499
22.247605,114.159345
22.244109,114.15706
22.21883,114.214326
22.238789,114.201515
22.243198,114.164273
22.246438,114.174149
22.265336,114.128377
22.226295,114.200193
22.229041,114.197937
22.238791,114.19136
22.272601,114.12055
22.249375,114.166472
22.219184,114.204332
22.268933,114.126511
22.25981,114.136734
22.251276,114.179596
22.27043,114.126687
22.258154,114.198242
22.255556,113.903056
22.252988,113.862359
22.266965,113.996852
22.267538,113.991684
22.267893,113.997594
22.227551,113.932371
22.243344,113.976178
22.288861,113.941709
22.22655,114.11239
22.236562,114.109996
22.20288,114.13083
22.209187,114.029234
22.206586,114.027991
22.207342,114.030183
22.224439,114.111119
22.206341,114.029684
22.204707,114.027493
22.28529,114.0401
22.283169,114.037973
22.238851,113.966028
22.255235,113.860318
22.266294,113.993904
22.210232,114.028357
22.20885,114.028621
22.264823,114.001856
22.226636,114.10939
22.205602,114.13106
22.28506,114.037533
22.289454,113.940094
22.28391,114.03929
22.286257,114.03827
22.235623,113.948956
22.254012,113.865364
22.223333,114.11569
22.229621,114.115056
22.22925,114.11395
22.225024,114.120941
22.222042,113.915635
22.255594,113.905646
22.26916,113.93101
22.224444,114.113056
22.244474,113.979158
22.235996,113.960976
22.271222,113.99034
22.23669,113.949562
22.223889,114.114722
22.280628,113.941064
22.227483,113.931443
22.252247,113.860735
22.264857,113.994434
22.20672,114.14549
22.217257,114.026879
22.204864,114.034185
22.208569,114.029012
22.291826,113.950168
22.293717,113.940732
22.284525,114.038425
22.265154,114.001745
22.275745,113.933515
22.278583,113.935594
22.241837,113.980439
22.200851,114.019823
22.236616,113.95336
22.27684,113.9425
22.205951,114.131493
22.207891,114.030503
22.28706,114.03968
22.28653,113.9348
22.26955,113.9325
22.226948,114.111262
22.227831,114.110398
22.2085,114.1457
22.229053,114.115677
22.253236,113.866324
22.28307,114.03833
22.224493,114.111042
22.246324,113.889007
22.241411,113.881698
22.212209,114.027134
22.206031,114.031554
22.206751,114.032517
22.205077,114.032649
22.203572,114.031694
22.203242,114.030717
22.204012,114.029569
22.204012,114.028955
22.199581,114.019603
22.28906,113.94591
22.284602,114.04022
22.28059,114.04019
22.285135,114.038374
22.28638,114.0383
22.205345,114.028284
22.265612,114.000815
22.228212,113.933545
22.220713,113.899495
22.211926,114.024967
22.204307,114.025982
22.263486,114.001208
22.295783,113.971242
22.298125,113.967388
22.220022,114.118425
22.285209,114.038059
22.23651,113.982038
22.256493,113.998231
22.263859,113.998366
22.248434,113.863479
22.247567,113.981071
22.274151,113.889256
22.269829,113.887855
22.204484,114.037345
22.221544,113.913737
22.205629,114.130897
22.244073,113.977916
22.224838,114.115221
22.212812,114.027654
22.23569,113.960628
22.27912,113.94198
22.265769,113.996306
22.262485,113.991701
22.308329,114.165292
22.297878,114.168898
22.306398,114.1668
22.304025,114.18158
22.294785,114.174457
22.302825,114.177818
22.303041,114.170794
22.310346,114.171845
22.314139,114.172397
22.300265,114.173634
22.302334,114.175512
22.30285,114.176885
22.296596,114.173757
22.294482,114.171118
22.299507,114.179213
22.296234,114.170499
22.303236,114.176507
22.311044,114.16787
22.312441,114.169412
22.30835,114.171519
22.299549,114.171848
22.298712,114.176297
22.294343,114.168822
22.305972,114.173006
22.309447,114.17058
22.30479,114.168468
22.306463,114.170539
22.298358,114.176796
22.306101,114.16713
22.298184,114.171753
22.297193,114.175631
22.313217,114.17144
22.298004,114.169779
22.313875,114.170292
22.309895,114.169161
22.313711,114.167149
22.304324,114.170598
22.308174,114.167098
22.303593,114.168051
22.308841,114.169435
22.307676,114.168428
22.302717,114.171692
22.295948,114.169361
22.300693,114.176126
22.299629,114.172247
22.294966,114.173562
22.304206,114.173551
22.306929,114.173948
22.302182,114.184149
22.300792,114.179025
22.302088,114.17927
22.304191,114.181911
22.303086,114.185215
22.30492,114.162954
22.301502,114.17203
22.326209,114.163122
22.325077,114.170816
22.314319,114.165887
22.314376,114.164148
22.325025,114.165314
22.325178,114.168026
22.318388,114.169668
22.321781,114.163439
22.318723,114.158557
22.316573,114.170106
22.319016,114.160378
22.318977,114.166521
22.319649,114.171743
22.32025,114.168848
22.313967,114.163032
22.325078,114.173581
22.319516,114.164023
22.322268,114.172358
22.320926,114.170422
22.322356,114.168426
22.322282,114.162829
22.321986,114.161752
22.320184,114.165534
22.32257,114.160459
22.319512,114.162043
22.320161,114.163589
22.319285,114.16965
22.322265,114.168877
22.326268,114.169199
22.323804,114.167039
22.317023,114.169124
22.317934,114.167648
22.316292,114.173031
22.316983,114.171662
22.32168,114.16659
22.322458,114.170999
22.324018,114.168984
22.324785,114.16342
22.326371,114.166352
22.321061,114.155756
22.324927,114.160014
22.319674,114.156449
22.322969,114.163919
22.317009,114.172194
22.325408,114.169246
22.326264,114.164297
22.326428,114.172014
22.322937,114.165384
22.323775,114.166381
22.320284,114.165962
22.318411,114.166371
22.314863,114.166983
22.319029,114.165915
22.325438,114.161744
22.320034,114.172505
22.320465,114.169713
22.323966,114.169946
22.318155,114.17202
22.319576,114.17282
22.321991,114.159705
22.32144,114.1599
22.323267,114.160856
22.32644,114.167682
22.324103,114.168551
22.328301,114.165257
22.332063,114.172969
22.333994,114.160111
22.337365,114.159636
22.329882,114.172731
22.327529,114.161736
22.336461,114.158704
22.331633,114.175516
22.33167,114.168645
22.336487,114.160618
22.332103,114.165422
22.333107,114.16208
22.334556,114.16632
22.337523,114.137744
22.336962,114.146711
22.335861,114.16156
22.32739,114.158959
22.338396,114.137989
22.336069,114.152428
22.329864,114.17546
22.329246,114.166328
22.333131,114.158948
22.336292,114.175125
22.329663,114.1607
22.331008,114.159916
22.336868,114.141564
22.330894,114.161713
22.338382,114.157538
22.334205,114.176348
22.326498,114.164102
22.340128,114.155172
22.339838,114.149116
22.336009,114.146165
22.339812,114.150633
22.332784,114.168701
22.329837,114.170838
22.344915,114.163153
22.3419,114.167843
22.325147,114.153961
22.326013,114.15559
22.328025,114.153686
22.333391,114.164023
22.331392,114.166699
22.335842,114.155407
22.335063,114.157602
22.337007,114.14063
22.339597,114.138603
22.326988,114.156568
22.333721,114.152737
22.327286,114.157583
22.331941,114.160592
22.335221,114.142806
22.327453,114.168128
22.334282,114.1572
22.307193,114.18367
22.318413,114.178193
22.329087,114.188777
22.342341,114.181031
22.310652,114.187141
22.328775,114.192119
22.339071,114.182007
22.321024,114.179733
22.312116,114.1783
22.326939,114.184341
22.321498,114.190929
22.320145,114.183144
22.317188,114.174781
22.328631,114.180371
22.341006,114.182613
22.316031,114.176992
22.333911,114.18125
22.343472,114.176112
22.32579,114.174248
22.325068,114.187194
22.318513,114.173864
22.327341,114.186443
22.317336,114.188477
22.3366,114.176299
22.301218,114.189714
22.31824,114.194109
22.330725,114.187613
22.312224,114.189566
22.318098,114.186376
22.340172,114.177952
22.31957,114.175586
22.325619,114.177893
22.311927,114.185247
22.318384,114.189008
22.341388,114.182994
22.329083,114.184165
22.318437,114.176648
22.335283,114.177765
22.336376,114.183212
22.343859,114.176224
22.305808,114.18433
22.305624,114.18654
22.306657,114.189758
22.316643,114.19253
22.312443,114.187554
22.316312,114.186486
22.330447,114.191561
22.307836,114.187501
22.30757,114.184695
22.314959,114.18823
22.314349,114.187243
22.31447,114.190328
22.330292,114.179918
22.320052,114.185634
22.302433,114.185478
22.339527,114.180585
22.340282,114.175918
22.342891,114.177329
22.321336,114.187387
22.330021,114.204666
22.330293,114.181986
22.32012,114.173095
22.319611,114.17974
22.322088,114.179235
22.329484,114.189029
22.333516,114.194721
22.335582,114.193276
22.335945,114.187749
22.343698,114.197411
22.336632,114.193292
22.341046,114.193106
22.338632,114.18617
22.343075,114.196073
22.347114,114.203384
22.349123,114.199919
22.336367,114.208626
22.339949,114.204741
22.337622,114.201227
22.336278,114.207489
22.334335,114.195609
22.335337,114.195952
22.336177,114.19633
22.342524,114.210562
22.338302,114.214177
22.334027,114.209514
22.346938,114.201068
22.33457,114.196789
22.340959,114.200971
22.34497,114.197596
22.341803,114.192511
22.346402,114.197961
22.344464,114.195756
22.343264,114.196437
22.34183,114.196314
22.341229,114.202883
22.342936,114.200807
22.347362,114.200702
22.348103,114.20419
22.34113,114.208566
22.333958,114.216275
22.336952,114.192075
22.334703,114.207907
22.337446,114.194501
22.308572,114.221513
22.314404,114.226628
22.292518,114.238881
22.316726,114.224236
22.317614,114.216496
22.313952,114.223201
22.315334,114.221652
22.330655,114.210798
22.313555,114.228102
22.334134,114.209583
22.315569,114.219388
22.313014,114.225599
22.325306,114.21436
22.322228,114.21428
22.31478,114.229624
22.309421,114.221586
22.309034,114.237621
22.30248,114.241291
22.321321,114.215863
22.312988,114.22641
22.322599,114.216887
22.313523,114.2166
22.307113,114.232213
22.308056,114.234869
22.326745,114.226536
22.315991,114.217454
22.309664,114.231395
22.294322,114.238632
22.298477,114.2366
22.317207,114.220079
22.3075,114.228683
22.30079,114.236804
22.300979,114.228425
22.328045,114.214785
22.318673,114.221926
22.296678,114.237825
22.331186,114.226888
22.316016,114.224596
22.318413,114.215168
22.313103,114.229756
22.292526,114.23614
22.295986,114.239861
22.329107,114.208235
22.317575,114.226167
22.277317,114.159278
22.278318,114.155959
22.285155,114.161976
22.281345,114.159614
22.282316,114.161371
22.282512,114.151728
22.276947,114.159292
22.285622,114.131284
22.284289,114.129718
22.285963,114.144904
22.285788,114.135718
22.290134,114.143609
22.28594,114.148952
22.281874,114.128363
22.276429,114.156531
22.289623,114.146162
22.289657,114.144786
22.289101,114.149488
22.282241,114.165667
22.285954,114.149808
22.283229,114.16565
22.284761,114.222539
22.282107,114.191031
22.288244,114.215308
22.277883,114.232427
22.267295,114.24853
22.278829,114.227155
22.283709,114.199324
22.26764,114.238651
22.286242,114.201306
22.276706,114.23004
22.274283,114.24169
22.290858,114.205589
22.292283,114.20334
22.263891,114.235966
22.290191,114.206971
22.292191,114.196575
22.287903,114.222275
22.269891,114.239413
22.284699,114.195459
22.284239,114.224752
22.265051,114.252099
22.282733,114.234552
22.284083,114.211787
22.283254,114.223659
22.267761,114.24823
22.28211,114.222678
22.207032,114.034467
22.20453,114.12291
22.21902,114.11975
22.228098,113.93537
22.208814,114.031125
22.234425,113.954945
22.240048,113.976959
22.230919,113.941476
22.239471,113.978835
22.204769,114.02476
22.241502,113.977261
22.270146,113.998757
22.291786,113.94108
22.291918,113.951487
22.2906,113.943959
22.28946,113.93845
22.207749,114.031155
22.290981,113.938458
22.305374,114.192101
22.31193,114.181256
22.332581,114.191304
22.320895,114.181004
22.329792,114.184286
22.308238,114.191164
22.328512,114.181025
22.326361,114.189029
22.306034,114.192291
22.314557,114.191416
22.31884,114.190987
22.322912,114.185797
22.333325,114.184007
22.338882,114.18388
22.331151,114.191259
22.313688,114.186278
22.307565,114.187436
22.319108,114.190392
22.314906,114.181026
22.329852,114.189051
22.313609,114.185843
22.33978,114.178542
22.320111,114.177302
22.357314,114.10719
22.372593,114.136679
22.35942,114.122613
22.356178,114.107351
22.374052,114.136807
22.356658,114.126069
22.357132,114.132363
22.361332,114.129791
22.362549,114.103119
22.355542,114.102743
22.353965,114.106388
22.349628,114.127977
22.370078,114.124686
22.358519,114.12496
22.354402,114.105014
22.360536,114.128571
22.354154,114.109346
22.368053,114.129742
22.363367,114.137635
22.371171,114.137909
22.361937,114.0981
22.311054,114.229948
22.323748,114.218164
22.327172,114.209372
22.314696,114.215985
22.319495,114.21896
22.316844,114.22328
22.314493,114.226704
22.311456,114.222541
22.321326,114.226622
22.330884,114.223412
22.31548,114.23159
22.309327,114.236784
22.310488,114.240443
22.307639,114.227382
22.320637,114.224804
22.324929,114.219355
22.326219,114.210413
22.329812,114.225086
22.292042,114.238731
22.320284,114.227566
22.303862,114.238859
22.321324,114.216222
22.315559,114.224344
22.313912,114.224841
22.327261,114.207387
22.33011,114.22146
22.308093,114.239518
22.323018,114.165748
22.326088,114.173864
22.323664,114.160461
22.318413,114.17248
22.325433,114.170526
22.32549,114.172029
22.315823,114.166037
22.322021,114.162793
22.322021,114.162793
22.324353,114.163171
22.324473,114.158778
22.302051,114.170135
22.305282,114.167636
22.296984,114.177966
22.298356,114.17634
22.309647,114.170238
22.307093,114.176919
22.304724,114.168242
22.292979,114.169548
22.301572,114.182319
22.300582,114.176799
22.30152,114.177201
22.299847,114.177606
22.296518,114.175832
22.295397,114.174032
22.505628,114.131359
22.495105,114.13608
22.498259,114.13387
22.493704,114.137689
22.488607,114.142154
22.484029,114.142843
22.503628,114.13293
22.504792,114.131387
22.486103,114.139682
22.491588,114.143514
22.506183,114.129997
22.496469,114.128622
22.484338,114.14366
22.500299,114.147331
22.28721,114.287635
22.322748,114.271697
22.383432,114.274855
22.317694,114.259841
22.383122,114.273096
22.325733,114.253398
22.318924,114.257941
22.322339,114.249637
22.325832,114.255179
22.317724,114.259391
22.381327,114.271779
22.321103,114.256509
22.313292,114.265392
22.327167,114.259103
22.382917,114.274946
22.4084,114.322795
22.376126,114.266582
22.377153,114.335532
22.434129,114.336901
22.382544,114.274261
22.29136,114.291356
22.315103,114.262441
22.311212,114.263188
22.310324,114.260023
22.304081,114.250554
22.317289,114.268578
22.383893,114.271362
22.305594,114.269249
22.310106,114.258526
22.36705,114.173802
22.42682,114.229422
22.383556,114.193133
22.387351,114.19648
22.421341,114.227631
22.380092,114.190076
22.426498,114.231394
22.386441,114.195644
22.38498,114.187214
22.388395,114.204292
22.374996,114.19029
22.365416,114.172115
22.368105,114.175966
22.422916,114.229718
22.382579,114.199309
22.382912,114.192699
22.363218,114.171296
22.379029,114.175625
22.384896,114.188694
22.380854,114.189299
22.377331,114.185456
22.419987,114.229049
22.425913,114.229608
22.427823,114.230913
22.42711,114.233631
22.429567,114.208985
22.375107,114.179818
22.33859,114.161853
22.340808,114.137111
22.331742,114.15533
22.336195,114.151454
22.334069,114.14006
22.33132,114.156542
22.338947,114.171214
22.32811,114.170833
22.326219,114.159493
22.33785,114.139568
22.32683,114.173327
22.338148,114.154702
22.337766,114.160447
22.327624,114.164873
22.324198,114.157326
22.339654,114.157361
22.33462,114.173998
22.339096,114.172786
22.340827,114.13739
22.329375,114.161169
22.338409,114.158029
22.338748,114.170871
22.336635,114.161767
22.338198,114.174368
22.340564,114.165628
22.329837,114.170838
22.327437,114.161666
22.335062,114.155244
22.24546,114.166051
22.245909,114.186012
22.235812,114.197199
22.229498,114.198128
22.224577,114.197779
22.220853,114.214041
22.224048,114.214816
22.232964,114.222989
22.211824,114.214918
22.217416,114.202304
22.229118,114.250323
22.246679,114.246375
22.211643,114.214644
22.248975,114.171308
22.250797,114.134731
22.247069,114.155403
22.245001,114.157501
22.246934,114.159842
22.244481,114.155515
22.250422,114.157046
22.249392,114.15444
22.249506,114.172971
22.220242,114.214089
22.219209,114.212241
22.244475,114.152817
22.454698,114.163135
22.455337,114.161723
22.451156,114.179039
22.451867,114.165603
22.445712,114.16931
22.452125,114.176699
22.445937,114.177306
22.453956,114.169433
22.455466,114.165006
22.450546,114.160899
22.453919,114.174201
22.458084,114.171413
22.468197,114.233496
22.447516,114.171574
22.454346,114.157806
22.454943,114.15235
22.446329,114.166531
22.445898,114.173569
22.471558,114.232712
22.452317,114.169869
22.453944,114.166131
22.423121,114.214218
22.367904,114.076307
22.373154,114.123149
22.377897,114.104236
22.385697,114.105919
22.376314,114.127665
22.368052,114.121033
22.370104,114.123834
22.369915,114.118362
22.367061,114.113427
22.372182,114.113412
22.371089,114.130075
22.377559,114.111468
22.372093,114.122256
22.370634,114.100649
22.369097,114.114491
22.370795,114.112533
22.362642,114.112426
22.379041,114.10663
22.364932,114.055998
22.370288,114.116595
22.369379,114.121897
22.351232,114.057331
22.375536,114.126925
22.372765,113.988138
22.373435,113.95926
22.37595,113.983595
22.376848,113.982017
22.378889,113.98052
22.373998,113.959421
22.383725,113.969789
22.385211,113.978479
22.404978,113.974577
22.394612,113.976549
22.392765,113.969339
22.399282,113.978322
22.400356,113.976189
22.397469,113.969671
22.430602,113.992607
22.390297,113.978333
22.40654,113.968035
22.386265,113.979864
22.386498,113.979348
22.390788,113.973885
22.384038,113.982108
22.395679,113.962626
22.391013,113.975986
22.402999,113.973155
22.407696,113.965123
22.378584,113.965023
22.373382,113.987404
22.394842,113.966855
22.396784,113.975259
22.37215,113.966579
22.379784,113.965967
22.381869,113.962934
22.402015,113.976637
22.382661,113.966777
22.376436,113.968045
22.384257,113.980726
22.392021,113.976481
22.402533,113.974325
22.384937,113.971924
22.408314,113.965098
22.281552,114.176442
22.274215,114.182704
22.280683,114.177474
22.281145,114.190444
22.278484,114.169755
22.275545,114.179469
22.277032,114.172264
22.275947,114.176209
22.275344,114.189244
22.281383,114.17605
22.268978,114.185733
22.277995,114.175227
22.279918,114.189623
22.273279,114.188059
22.266749,114.169856
22.279725,114.172538
22.260195,114.192307
22.276312,114.182652
22.276292,114.17424
22.276255,114.170364
22.275262,114.178756
22.276009,114.171354
22.341492,114.19
22.337839,114.206674
22.335228,114.190537
22.337796,114.192755
22.342643,114.197655
22.337915,114.20711
22.338039,114.196671
22.341075,114.196378
22.344132,114.189018
22.337357,114.188689
22.34567,114.201399
22.336198,114.2006
22.337409,114.196636
22.345426,114.193667
22.334533,114.209688
22.338163,114.190054
22.337652,114.196824
22.336267,114.200203
22.331221,114.192929
22.34893,114.200868
22.344893,114.18443
22.335751,114.195043
22.341996,114.194541
22.334511,114.208736
22.335746,114.214653
22.344504,114.205852
22.455749,114.006646
22.44146,114.021643
22.441485,114.027452
22.456537,114.002404
22.442298,114.018858
22.442796,114.0217
22.450095,114.001323
22.443685,114.030496
22.450261,114.023531
22.45529,114.00681
22.44155,114.02241
22.443468,114.033095
22.441978,114.024843
22.44367,114.02198
22.449289,114.029877
22.454975,114.004043
22.442412,114.034319
22.457494,114.007614
22.440767,114.006109
22.454429,114.000052
22.454713,113.998786
22.45666,114.00669
22.46549,114.00185
22.440843,114.030307
22.446781,114.022229
22.452786,114.000881
22.45812,114.003564
22.447405,114.004815
22.44722,114.00481
22.277134,114.172848
22.292057,114.208406
22.292331,114.207549
22.284213,114.224337
22.279957,114.172543
22.279665,114.171981
22.279718,114.172977
22.277934,114.163709
22.286577,114.154947
22.288419,114.155458
22.266215,113.997851
22.286807,114.140531
22.248145,114.148789
22.309441,114.171024
22.31709,114.187917
22.29539,114.173382
22.321453,114.172529
22.308955,114.170631
22.331955,114.163618
22.331742,114.160506
22.314665,114.180214
22.3181,114.177082
22.321396,114.216678
22.309629,114.229925
22.340282,114.138431
22.333799,114.152227
22.374288,114.115569
22.382168,114.272435
22.363192,114.131626
22.372634,114.118992
22.450793,114.164369
22.385374,114.186951
22.494534,114.138258
22.390359,113.976318
22.394831,113.968004
22.399827,113.973711
22.445266,114.026973
22.445055,114.022545
22.284356,114.038587
22.545825,114.224136
22.524533,114.160552
22.280255,114.165827
22.333598,114.153377
22.292707,114.203629
22.315997,113.935579
22.253334,113.986189
22.256407,113.988158
22.255529,113.987101
22.235315,113.961814
22.236929,113.98827
22.251805,113.994418
22.255211,113.988121
22.226402,113.905481
22.228974,113.924498
22.234486,113.92953
22.231822,113.930823
22.238856,113.946331
22.24314,113.963278
22.226253,113.915035
22.248151,113.943017
22.238359,113.9453
22.226685,113.903422
22.252023,113.940656
22.271976,113.950435
22.228984,113.890123
22.255107,113.913743
22.21351,113.877576
22.20466,113.863601
22.230246,113.86747
22.211623,113.915218
22.212259,113.904659
22.238349,113.852895
22.244715,113.891355
22.252574,113.912397
22.207287,113.867218
22.213858,113.91628
22.499246,114.17908
22.491187,114.183995
22.490394,114.184065
22.490905,114.184206
22.503627,114.172599
22.497441,114.167763
22.495642,114.169386
22.494904,114.169444
22.49477,114.169372
22.49192,114.167336
22.498967,114.178178
22.491142,114.166974
22.489134,114.182672
22.493576,114.168404
22.490016,114.182747
22.501017,114.170694
22.510808,114.212347
22.479638,114.240356
22.48057,114.240537
22.4805,114.240816
22.482374,114.242651
22.485368,114.243381
22.488056,114.242756
22.48736,114.242565
22.487697,114.242553
22.487207,114.242335
22.494532,114.240709
22.494537,114.241097
22.505404,114.234306
22.486775,114.242672
22.514588,114.231882
22.468494,114.232449
22.502184,114.238749
22.503222,114.239332
22.510158,114.234463
22.51666,114.23073
22.521075,114.226113
22.528077,114.221279
22.514621,114.232124
22.524433,114.223607
22.468351,114.234541
22.398759,114.322431
22.396815,114.325199
22.383928,114.326323
22.385298,114.33113
22.359262,114.363921
22.375416,114.37688
22.392093,114.299711
22.385198,114.305111
22.386344,114.305166
22.385337,114.301473
22.396653,114.318433
22.404066,114.318375
22.402042,114.318783
22.39952,114.319321
22.397727,114.318569
22.391629,114.297305
22.397501,114.32019
22.391155,114.296082
22.391227,114.297187
22.397112,114.321165
22.396983,114.319169
22.395059,114.359926
22.384206,114.335057
22.369999,114.343851
22.361933,114.358619
22.395768,114.284025
22.395768,114.284025
22.396182,114.286608
22.392338,114.289443
22.391148,114.290141
22.41208,114.272084
22.410247,114.272706
22.407716,114.274595
22.405561,114.277443
22.405169,114.279036
22.404006,114.279911
22.403302,114.282059
22.405375,114.277272
22.404899,114.279262
22.415948,114.275744
22.422137,114.282868
22.434117,114.336496
22.434375,114.336131
22.435039,114.335337
22.435991,114.335166
22.436398,114.334586
22.437027,114.334287
22.441217,114.326474
22.45859,114.325483
22.455536,114.324779
22.407078,114.326863
22.399704,114.324814
22.398182,114.32574
22.397534,114.326208
22.396413,114.327067
22.395865,114.328547
22.465005,114.337269
22.462848,114.34133
22.437072,114.319221
22.421631,114.332372
22.420592,114.331854
22.446869,114.326883
22.436814,114.326023
22.462417,114.337181
22.400068,114.32384
22.392482,114.277014
22.393911,114.281244
22.395404,114.282912
22.373889,114.264216
22.342321,114.227703
22.350083,114.225223
22.353174,114.22105
22.355729,114.214189
22.340708,114.215876
22.339351,114.216612
22.336592,114.218662
22.349299,114.14869
22.348527,114.149703
22.349836,114.145938
22.369104,114.147103
22.353402,114.155845
22.353616,114.154879
22.354665,114.157571
22.350284,114.147453
22.35461,114.151796
22.350491,114.15333
22.358082,114.150862
22.359824,114.150586
22.357448,114.151065
22.369283,114.146331
22.369206,114.145952
22.357646,114.158986
22.353458,114.152462
22.352467,114.153429
22.349101,114.147471
22.354526,114.149541
22.354948,114.147585
22.368676,114.148122
22.365679,114.151526
22.363968,114.181171
22.348107,114.153705
22.349177,114.16471
22.349739,114.166843
22.349876,114.169163
22.349618,114.169528
22.353184,114.155958
22.359304,114.176891
22.381622,114.141334
22.380232,114.143274
22.379374,114.143355
22.378907,114.144307
22.378501,114.144253
22.378253,114.14421
22.377956,114.144413
22.37867,114.145434
22.380366,114.143467
22.378491,114.146753
22.378774,114.147292
22.378496,114.147775
22.378263,114.148048
22.378015,114.148588
22.378194,114.148977
22.404203,114.106223
22.405702,114.105028
22.386417,114.14448
22.38974,114.145296
22.390595,114.14726
22.395763,114.150017
22.397112,114.151755
22.40106,114.15242
22.404125,114.153086
22.411961,114.158183
22.413121,114.160371
22.395902,114.153
22.392172,114.155071
22.39001,114.155425
22.386701,114.153333
22.384281,114.151375
22.381458,114.149486
22.385068,114.141144
22.384313,114.118312
22.410342,114.115394
22.412067,114.117261
22.411443,114.118342
22.411257,114.15786
22.40715,114.103128
22.401864,114.167283
22.411235,114.16518
22.390081,114.146621
22.412067,114.160145
22.387241,114.153602
22.380426,114.149197
22.406339,114.154516
22.406744,114.112445
22.386587,114.144505
22.384417,114.151641
22.399932,114.150976
22.385826,114.145332
22.405011,114.105943
22.357526,114.19971
22.359998,114.200038
22.357735,114.199515
22.357437,114.199957
22.359835,114.199426
22.408334,114.236836
22.291573,114.301701
22.409268,114.031165
22.409171,114.031993
22.409424,114.03301
22.408638,114.033021
22.407655,114.034652
22.407007,114.034963
22.407586,114.035632
22.39611,114.045783
22.371597,114.053854
22.369558,114.050562
22.379215,113.986303
22.382564,113.98384
22.40678,113.988635
22.385386,113.983664
22.371736,114.053575
22.370124,114.051099
22.371508,114.050185
22.376349,114.048802
22.380456,114.047633
22.378139,113.996048
22.378774,113.988575
22.379364,113.986349
22.380987,113.984575
22.378065,114.034821
22.378452,114.036175
22.380575,114.040601
22.379916,114.044935
22.373933,114.020656
22.410404,114.071891
22.397528,114.109234
22.405211,114.104645
22.405801,114.105193
22.424408,114.106191
22.425012,114.106434
22.42399,114.1052
22.421829,114.093842
22.415948,114.083895
22.414917,114.078852
22.390346,114.066027
22.409887,114.071726
22.407125,114.102011
22.398327,114.047831
22.385099,114.060255
22.392693,114.071816
22.396547,114.074282
22.418269,114.115395
22.422752,114.104249
22.415631,114.086461
22.422375,114.101608
22.266519,114.214162
22.277888,114.209804
22.273538,114.211351
22.276943,114.209458
22.275791,114.213384
22.270933,114.210517
22.274671,114.209852
22.266331,114.213004
22.272337,114.212102
22.275989,114.214286
22.266897,114.213052
22.272299,114.210434
22.258651,114.205523
22.255298,114.21318
22.259284,114.204667
22.258123,114.198111
22.24073,114.219607
22.259145,114.203057
22.249097,114.213328
22.243453,114.217827
22.248265,114.21402
22.237346,114.238008
22.257787,114.205922
22.258676,114.205327
22.255861,114.212732
22.242061,114.217946
22.255837,114.194557
22.256007,114.240538
22.257234,114.236559
22.254357,114.251202
22.227066,114.239767
22.257537,114.207144
22.256697,114.210219
22.259244,114.202925
22.256032,114.212507
22.256343,114.211763
22.268428,114.215849
22.250852,114.218802
22.259079,114.194095
22.254076,114.194383
22.240942,114.204284
22.256353,114.163654
22.258178,114.16423
22.254377,114.160554
22.257365,114.16288
22.254147,114.159606
22.255031,114.160271
22.254564,114.160025
22.253651,114.158493
22.258756,114.181828
22.255131,114.167175
22.264415,114.166442
22.25669,114.154181
22.256571,114.175417
22.253433,114.159455
22.257703,114.163245
22.252961,114.158718
22.266758,114.142647
22.265656,114.14047
22.264842,114.141049
22.276936,114.136321
22.277201,114.136372
22.273566,114.133053
22.266282,114.167486
22.253329,114.158648
22.25816,114.161593
22.258206,114.163289
22.259441,114.17109
22.26096,114.179254
22.26519,114.176872
22.25375,114.160292
22.264822,114.13636
22.277891,114.136141
22.407803,113.970357
22.311585,114.180094
22.310984,114.180989
22.30511,114.216521
22.33934,114.18147
22.326118,114.190146
22.312402,114.169158
22.463727,113.987133
22.463704,113.987146
22.35881,114.018234
22.373968,114.097898
22.374573,114.133111
22.371375,114.117661
22.369634,114.0777
22.278101,114.161839
22.288802,114.192977
22.281764,114.222529
22.306081,114.21324
22.301941,114.260034
22.464739,113.996957
22.304258,114.171303
22.26478,114.248087
22.247554,114.152448
22.24901,114.147617
22.250067,114.154365
22.441438,114.127846
22.305895,114.252131
22.376309,114.262758
22.333643,114.23923
22.35001,114.05949
22.326925,114.176357
22.308333,114.183977
22.323176,114.176548
22.278842,114.153053
22.292223,114.019007
22.294203,114.020042
22.279271,114.179669
22.502834,114.126414
22.207839,114.030354
22.399231,113.966304
22.442955,114.026023
22.354323,114.0976
22.348525,114.126726
22.344572,114.107367
22.387371,113.9806
22.44669,114.021531
22.366406,114.058927
22.374668,113.96153
22.444271,114.030468
22.369858,114.116321
22.357429,114.127365
22.393338,113.977553
22.358024,114.127898
22.359158,114.108047
22.39334,113.976565
22.37352,114.116735
22.372301,114.108703
22.444739,114.002433
22.37308,114.110123
